,_away_team_id,_home_team_id,away_score,away_team,home_score,home_team,is_playoff,matchup_type,game_id,home_owner_displayName,home_owner_id,week,season,is_tie,is_bye,away_owner_displayName,away_owner_id,winner,loser,point_difference
1194,2,1,160.0,Team(Twat  Waffles ),89.0,Team(Team Tacky Dick),False,NONE,87b6d22c-36a5-48f6-b828-eacd9e516e70,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},6,2021,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jmuggy20,kevinconklin05,71.0
1195,13,9,122.0,Team(Brady's  Deflated Balls),124.0,Team(Cucamonga Crack'a Killaz ),False,NONE,7beca95f-e06e-4ab0-8c5b-ce3b6888c053,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},6,2021,False,False,frolickingjester,{0133E548-B275-4F89-B8B7-340D9C8A6B8F},Dieselbaron,frolickingjester,2.0
1196,11,4,112.0,Team(country road take mahomes),155.0,Team(Rich's Bitches),False,NONE,ebbf721f-3f88-4fc3-aedb-82c195e54a95,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},6,2021,False,False,joe52690,{E86AAC04-DB33-47FC-B06E-01CD6D7C34D5},RichoSuave,joe52690,43.0
1197,8,10,155.0,Team(Tompa Brady Fuckaneers),156.0,Team(The Cream),False,NONE,cb42748b-9f79-4e80-abab-26dbd769bc48,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},6,2021,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},adrenth01,b50rock,1.0
1198,5,12,92.0,Team(Team Double Dragon),220.0,Team(Booty Cheeks),False,NONE,04681aa8-b934-41e8-9361-d9bed697feb2,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},6,2021,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},juicebox269,jstoll65,128.0
1199,6,7,68.0,Team(Black Man Feel it Feel it),175.0,Team(Kame  Hame Ha),False,NONE,cdca278e-3259-457d-9666-07f40ae0df14,espn75676325,{30361C1B-B214-4449-8054-E2FD70FD237D},6,2021,False,False,Rodney19140,{FA77B69A-52E6-40D4-831F-8D35670B9BED},espn75676325,Rodney19140,107.0
1200,13,4,131.0,Team(Brady's  Deflated Balls),144.0,Team(Rich's Bitches),False,NONE,e4dd7d3b-7407-4018-989a-6c521d06e636,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},7,2021,False,False,frolickingjester,{0133E548-B275-4F89-B8B7-340D9C8A6B8F},RichoSuave,frolickingjester,13.0
1201,1,9,124.0,Team(Team Tacky Dick),103.0,Team(Cucamonga Crack'a Killaz ),False,NONE,77ecdce8-9c99-4f70-88ce-b7612c507830,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},7,2021,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},kevinconklin05,Dieselbaron,21.0
1202,2,11,117.0,Team(Twat  Waffles ),63.0,Team(country road take mahomes),False,NONE,b8278dee-1330-410e-b315-2dfe5e29ed31,joe52690,{E86AAC04-DB33-47FC-B06E-01CD6D7C34D5},7,2021,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jmuggy20,joe52690,54.0
1203,5,7,102.0,Team(Team Double Dragon),168.0,Team(Kame  Hame Ha),False,NONE,405a4fc4-384d-47a1-a061-fe940f9b3656,espn75676325,{30361C1B-B214-4449-8054-E2FD70FD237D},7,2021,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},espn75676325,jstoll65,66.0
